seqnum, uri, duration, bitrate_string, uri_hash_string, download_addr, gear_name_string, quality_type_string, request_time_start, request_time_start, request_time_stop, request_time_stop
29,v12044gd0000cmnki5vog65v7vuanlbg,6,479252&299699&244796&214662&160444,v12044gd0000cmnki5vog65v7vuanlbg&v12044gd0000cmnki5vog65v7vuanlbg&v12044gd0000cmnki5vog65v7vuanlbg&v12044gd0000cmnki5vog65v7vuanlbg&v12044gd0000cmnki5vog65v7vuanlbg,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/oUKJg4Bvvg3zqZWAftEeViQkNckfY4fUgn3afe/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=936&bt=468&cs=0&ds=6&ft=4KJMyMzm8Zmo0Y4CF-4jV-cbdpWrKsd.&mime_type=video_mp4&qs=0&rc=aGRlM2g7OTc2MzRlZjMzNkBpam9keXk5cjhucDMzZzczNEAvNjUyYjFjXmIxNTM2X14tYSNfa3I0MmRzZmtgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751712&l=202403272235057837BFF22699E004A934&ply_type=2&policy=2&signature=f1431270f6b7b5a14440ad580b1437f2&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,20&14&28&24&25, 1711578905.444483, 1711578905.44517, 1711578906.854862, 1711578906.945419
30,v12044gd0000cnqnljfog65q346js9n0,60,901609&869031&825623&686693&462867&335269,v12044gd0000cnqnljfog65q346js9n0&v12044gd0000cnqnljfog65q346js9n0&v12044gd0000cnqnljfog65q346js9n0&v12044gd0000cnqnljfog65q346js9n0&v12044gd0000cnqnljfog65q346js9n0&v12044gd0000cnqnljfog65q346js9n0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/osIT9bgAk7AL4IvePVjmo6eDfWGcHCZR4A5LZq/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1760&bt=880&cs=0&ds=6&ft=4KJMyMzm8Zmo0Y4CF-4jV-cbdpWrKsd.&mime_type=video_mp4&qs=0&rc=ZTk6Omk4ZGlnOWk4O2c1ZEBpMzxtN3Q5cm1xcTMzZzczNEBgYy5fYWIwNi4xMzFfMl4yYSNrcDMwMmRjaW5gLS1kMS9zcw%3D%3D&btag=e00090000&expire=1711751766&l=202403272235057837BFF22699E004A934&ply_type=2&policy=2&signature=063f24965661b42f9528c5817d6a9777&tk=tt_chain_token,normal_540_0&adapt_lower_720_1&adapt_lowest_1080_1&adapt_540_1&lower_540_0&lowest_540_0,20&14&2&28&24&25, 1711578905.444483, 1711578905.44517, 1711578906.854862, 1711578906.945419
31,v12044gd0000cnjrmcfog65lv3m0saa0,65,580350&501977&340917&336711&298601&259633,v12044gd0000cnjrmcfog65lv3m0saa0&v12044gd0000cnjrmcfog65lv3m0saa0&v12044gd0000cnjrmcfog65lv3m0saa0&v12044gd0000cnjrmcfog65lv3m0saa0&v12044gd0000cnjrmcfog65lv3m0saa0&v12044gd0000cnjrmcfog65lv3m0saa0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/oUKFUEBOIxRSnsExjfrenE7wlIjvOD455QEgAD/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1132&bt=566&cs=0&ds=6&ft=4KJMyMzm8Zmo0Y4CF-4jV-cbdpWrKsd.&mime_type=video_mp4&qs=0&rc=NjxoOjRlZ2c7aDQzZDhoO0BpM2QzNm85cmZ1cTMzZzczNEAtNWIyMS9fXmIxMzMvNmEzYSNecGpzMmRjamdgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1711751771&l=202403272235057837BFF22699E004A934&ply_type=2&policy=2&signature=f585d1ea72d7e5c6bf5295408ec2af26&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711578905.444483, 1711578905.44517, 1711578906.854862, 1711578906.945419
32,v15044gf0000cml6q4nog65ujje8scjg,7,2114950&820678&788013&482244,v15044gf0000cml6q4nog65ujje8scjg&v15044gf0000cml6q4nog65ujje8scjg&v15044gf0000cml6q4nog65ujje8scjg&v15044gf0000cml6q4nog65ujje8scjg,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-pve-0068-tx2/okAQqFOS0qnSDbEBRfNBmvEeAVEcECyEMl4yIn/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=4130&bt=2065&cs=0&ds=6&ft=4KJMyMzm8Zmo0Y4CF-4jV-cbdpWrKsd.&mime_type=video_mp4&qs=0&rc=NGY7PGc7aThkNDw1ZTc5PEBpamY7bXg5cjc5cDMzaTczNEA0NTNjXmJeXjMxX2IyMTMvYSNncGJnMmRrbmlgLS1kMTJzcw%3D%3D&btag=e00088000&expire=1711751713&l=202403272235057837BFF22699E004A934&ply_type=2&policy=2&signature=51a6893bd32f373a1b722c7e6a97c030&tk=tt_chain_token,normal_540_0&lower_540_0&adapt_540_1&lowest_540_0,20&24&28&25, 1711578905.444483, 1711578905.44517, 1711578906.854862, 1711578906.945419
33,v12044gd0000cn23k6nog65uqgh9r3u0,31,1695937&1420133&786275&782899&605054&536459,v12044gd0000cn23k6nog65uqgh9r3u0&v12044gd0000cn23k6nog65uqgh9r3u0&v12044gd0000cn23k6nog65uqgh9r3u0&v12044gd0000cn23k6nog65uqgh9r3u0&v12044gd0000cn23k6nog65uqgh9r3u0&v12044gd0000cn23k6nog65uqgh9r3u0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/o8OECE8DgjGBKodFfclRDQAeI1ECqxE9DaQz5S/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3312&bt=1656&cs=0&ds=6&ft=4KJMyMzm8Zmo0Y4CF-4jV-cbdpWrKsd.&mime_type=video_mp4&qs=0&rc=Zzc7OTM5aWc2OjU8aTc3O0BpMzY8ang5cjk2cTMzZzczNEAuM2NiLWAuNTYxMjYvYGExYSNyb2VuMmRraC9gLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751737&l=202403272235057837BFF22699E004A934&ply_type=2&policy=2&signature=522385520aa4d617424856f2cd290f8b&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711578905.444483, 1711578905.44517, 1711578906.854862, 1711578906.945419
34,v12044gd0000cn2hj8nog65l5l4357b0,6,2297860&1757932&1094143&976652&885244&741863,v12044gd0000cn2hj8nog65l5l4357b0&v12044gd0000cn2hj8nog65l5l4357b0&v12044gd0000cn2hj8nog65l5l4357b0&v12044gd0000cn2hj8nog65l5l4357b0&v12044gd0000cn2hj8nog65l5l4357b0&v12044gd0000cn2hj8nog65l5l4357b0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/oQ4k7BLnFcUgyZbZrBEUEAiGUvgEIvo1WiQTB/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=4488&bt=2244&cs=0&ds=6&ft=4KJMyMzm8Zmo0Y4CF-4jV-cbdpWrKsd.&mime_type=video_mp4&qs=0&rc=OWZkZDY5OzdlN2g6NzU7ZEBpMzo2b285cjtrcTMzZzczNEAxL18vYzVhNi0xMF9iMzYvYSNfMjEyMmRrZy9gLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751712&l=202403272235057837BFF22699E004A934&ply_type=2&policy=2&signature=f94b8f27b9356aff49c19c5379ffcb75&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&adapt_540_1&lowest_540_0,20&2&24&14&28&25, 1711578905.444483, 1711578905.44517, 1711578906.854862, 1711578906.945419
35,v12044gd0000cnka8f7og65j09hh1b9g,15,459605&313297&282401&205220&188887&143117,v12044gd0000cnka8f7og65j09hh1b9g&v12044gd0000cnka8f7og65j09hh1b9g&v12044gd0000cnka8f7og65j09hh1b9g&v12044gd0000cnka8f7og65j09hh1b9g&v12044gd0000cnka8f7og65j09hh1b9g&v12044gd0000cnka8f7og65j09hh1b9g,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oM7RWDfEzg6El8mSBIBQRhA9fMQcFYEbDmPKpo/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=610&bt=305&cs=0&ds=6&ft=4KJMyMzm8Zmo0Y4CF-4jV-cbdpWrKsd.&mime_type=video_mp4&qs=0&rc=NzNpPDtoOjk0ZGRmOzdmN0BpamVrPG05cmlkcTMzZzczNEA2MTU1LmMxNWExMi00MDYxYSM2LmUtMmQ0NWhgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751721&l=202403272235057837BFF22699E004A934&ply_type=2&policy=2&signature=c4add73c8755fcab80bfb82a88027aaf&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711578905.444483, 1711578905.44517, 1711578906.854862, 1711578906.945419
36,v12044gd0000cmlaks7og65r8pggnmdg,23,1586416&1072798&741835&537425&508786&442775,v12044gd0000cmlaks7og65r8pggnmdg&v12044gd0000cmlaks7og65r8pggnmdg&v12044gd0000cmlaks7og65r8pggnmdg&v12044gd0000cmlaks7og65r8pggnmdg&v12044gd0000cmlaks7og65r8pggnmdg&v12044gd0000cmlaks7og65r8pggnmdg,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/ocXIgsqQjI1WDfl2MFqwEhEIVD2jf0AsRgBptS/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3098&bt=1549&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=OGhnaGY1PDgzNzdpMzQ4Z0BpanBqc3U5cnZkcDMzZzczNEAzMWNgYy1hNmMxMC5eXzJjYSNha2Q1MmQ0aGlgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751850&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=27a71cee9fea78efafdea980d2481808&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&lowest_540_0&adapt_540_1,20&2&24&14&25&28, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
37,v12044gd0000cmu4nv7og65vu9oagj70,44,1868582&1796849&1089314&961661&873710&681116,v12044gd0000cmu4nv7og65vu9oagj70&v12044gd0000cmu4nv7og65vu9oagj70&v12044gd0000cmu4nv7og65vu9oagj70&v12044gd0000cmu4nv7og65vu9oagj70&v12044gd0000cmu4nv7og65vu9oagj70&v12044gd0000cmu4nv7og65vu9oagj70,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/oQKEgEfQRvCIlATf8BOvCEKYnTEDEBF8S88DIo/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=3648&bt=1824&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=OjQ8M2Q5OTc0OjM0Nmc3OUBpM21kPHk5cnk3cDMzZzczNEAvXy9hNDEyXzMxX19jX2FfYSM0ZGxyMmQ0a3JgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751872&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=525a136331511593d6108215839eeae3&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
38,v12044gd0000cnf22ovog65vemvg3co0,26,1223332&999219&816860&690630&539029&394612,v12044gd0000cnf22ovog65vemvg3co0&v12044gd0000cnf22ovog65vemvg3co0&v12044gd0000cnf22ovog65vemvg3co0&v12044gd0000cnf22ovog65vemvg3co0&v12044gd0000cnf22ovog65vemvg3co0&v12044gd0000cnf22ovog65vemvg3co0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/ogAAeLGHLv1gGILMjevCEzI9AkIOHedRzLIwgA/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1950&bt=975&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=NzNnNzhlNzU6OmhlZGk8ZEBpM2ZqcHk5cnI1cTMzZzczNEBfX2JgM142NjQxXl8yM2FgYSNsMHNiMmRzL2NgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751853&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=b7fb879f58412b0fc9161f7d50fb96db&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
39,v12044gd0000cmsh077og65k2g01b780,13,1863329&1430864&1042472&997935&806290&610470,v12044gd0000cmsh077og65k2g01b780&v12044gd0000cmsh077og65k2g01b780&v12044gd0000cmsh077og65k2g01b780&v12044gd0000cmsh077og65k2g01b780&v12044gd0000cmsh077og65k2g01b780&v12044gd0000cmsh077og65k2g01b780,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/oIfbfADugIdDJFRAlKOcAgSEgQHyBAzIEhoREr/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2794&bt=1397&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=ODZnaDdpM2dpM2Y3NDdpN0BpMzo0am45cjprcDMzZzczNEBgMjVhNl5eNjUxXjUtLzMyYSM1Xy0vMmQ0LXBgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751840&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=225b32a02433b263c5095c48778b9561&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_540_1&adapt_lower_720_1&lower_540_0&lowest_540_0,2&20&28&14&24&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
40,v12044gd0000cnlfsi7og65orq2k6u40,92,1454599&1137045&812424&745130&659236&529074,v12044gd0000cnlfsi7og65orq2k6u40&v12044gd0000cnlfsi7og65orq2k6u40&v12044gd0000cnlfsi7og65orq2k6u40&v12044gd0000cnlfsi7og65orq2k6u40&v12044gd0000cnlfsi7og65orq2k6u40&v12044gd0000cnlfsi7og65orq2k6u40,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oQvlBV6gEIuFGnfATg6Q6QvPR5QqDDgxEf5I8S/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2840&bt=1420&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=PGc5NzhlPGQzNDlmZjo4PEBpM3hudHI5cmxpcTMzZzczNEBgLjAyLjUuXzQxYjQvNjIxYSMxMy9vMmQ0cGlgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1711751920&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=8a4fac38199478849bafddd98cd449d9&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
41,v15044gf0000cn7vok7og65si4g8iuv0,11,759302&472741&457549&361060&283022&219956,v15044gf0000cn7vok7og65si4g8iuv0&v15044gf0000cn7vok7og65si4g8iuv0&v15044gf0000cn7vok7og65si4g8iuv0&v15044gf0000cn7vok7og65si4g8iuv0&v15044gf0000cn7vok7og65si4g8iuv0&v15044gf0000cn7vok7og65si4g8iuv0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast8/tos-useast8-ve-0068c003-tx2/o4iPGeyhRIBUQGf7RqXALFIfghGfAkl4cQWUI6/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=922&bt=461&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=Zjo6ZmRpZWU8ZTNoOTppO0BpM3g7N3Y5cm55cTMzaTczNEA2LTQ1YzFfXzExYGItYTAzYSNzZmRmMmQ0bDRgLS1kMTJzcw%3D%3D&btag=e00088000&expire=1711751838&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=9a2d8a34494836932150b0695d36abeb&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
42,v12044gd0000cnf0qmfog65m0ivpccg0,114,1422361&1089535&826304&665252&550243&393533,v12044gd0000cnf0qmfog65m0ivpccg0&v12044gd0000cnf0qmfog65m0ivpccg0&v12044gd0000cnf0qmfog65m0ivpccg0&v12044gd0000cnf0qmfog65m0ivpccg0&v12044gd0000cnf0qmfog65m0ivpccg0&v12044gd0000cnf0qmfog65m0ivpccg0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/oENZ1sgAQEZ8pIdDgGlE8DeB3ICXSsxfgACFOR/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2126&bt=1063&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=aDY0ZztmNDM6ZjQ8ZzQ1M0BpM2ZzbHA5cnAzcTMzZzczNEBfM19gMC4uXy8xMTRiXzYvYSNkYHMtMmRjbmNgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1711751941&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=fe4c75821f7dc583255e9c986e380465&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
43,v12044gd0000cn2lfh7og65h28o9ntn0,18,873242&790525&604906&483502&433139&321548,v12044gd0000cn2lfh7og65h28o9ntn0&v12044gd0000cn2lfh7og65h28o9ntn0&v12044gd0000cn2lfh7og65h28o9ntn0&v12044gd0000cn2lfh7og65h28o9ntn0&v12044gd0000cn2lfh7og65h28o9ntn0&v12044gd0000cn2lfh7og65h28o9ntn0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/o0KJeEA4gI2JnVGOVWXRFGDFFR8MIvfeAASLfG/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1542&bt=771&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=OjZkOWlkaWZnN2VmNDQ0PEBpM3c8O2s5cmtvcTMzZzczNEA2YDI0NC81X2MxNC5jNWJfYSNra2wvMmQ0Yy9gLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751845&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=9588c63aedd2954d7a5400d5b167bc39&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
44,v12044gd0000cn0oef7og65qkk0rodrg,66,1321863&1168213&806470&653431&633356&465914,v12044gd0000cn0oef7og65qkk0rodrg&v12044gd0000cn0oef7og65qkk0rodrg&v12044gd0000cn0oef7og65qkk0rodrg&v12044gd0000cn0oef7og65qkk0rodrg&v12044gd0000cn0oef7og65qkk0rodrg&v12044gd0000cn0oef7og65qkk0rodrg,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/oQcp8Z2EPG3ciAZiVBB6Hg4PQQUKBXhDEGgNI/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=2580&bt=1290&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=aWQ5Zjw0ZTo5NDVoNjo0M0Bpamd1bnQ5cmlycTMzZzczNEBjXzIxMjEvX2AxMjY0Ly4xYSNvbC1oMmQ0Yi1gLS1kMS9zcw%3D%3D&btag=e00090000&expire=1711751893&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=6592edb8841acde4f9fc0b3198351a45&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&adapt_lower_720_1&lower_540_0&adapt_540_1&lowest_540_0,20&2&14&24&28&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
45,v09044g40000cmd4c67og65qhnq4l61g,10,906976&871746&538772&527289&414116&408547,v09044g40000cmd4c67og65qhnq4l61g&v09044g40000cmd4c67og65qhnq4l61g&v09044g40000cmd4c67og65qhnq4l61g&v09044g40000cmd4c67og65qhnq4l61g&v09044g40000cmd4c67og65qhnq4l61g&v09044g40000cmd4c67og65qhnq4l61g,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c799-tx/ogjIWIGGgMCCiwVLeOLjCgAqQN0eINIwIxDseS/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1770&bt=885&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=OzhoZ2ZoNzM8NjMzOjs2M0Bpajk3cXQ5cjk3cDMzNzczM0A1MWA2LzNhNl8xMzIvYTUyYSMuaW5lMmQ0YGFgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1711751837&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=dd9e24293da99018bcd386d2fe285281&tk=tt_chain_token,normal_540_0&adapt_lowest_1080_1&lower_540_0&adapt_lower_720_1&adapt_540_1&lowest_540_0,20&2&24&14&28&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
46,v12044gd0000cn9ul6fog65qik4j80q0,16,443186&346037&310288&279556&197128&150186,v12044gd0000cn9ul6fog65qik4j80q0&v12044gd0000cn9ul6fog65qik4j80q0&v12044gd0000cn9ul6fog65qik4j80q0&v12044gd0000cn9ul6fog65qik4j80q0&v12044gd0000cn9ul6fog65qik4j80q0&v12044gd0000cn9ul6fog65qik4j80q0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/owEk4MIgSDAi0if6HGRA60fQbVByDBBE0L3llT/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=674&bt=337&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=Njo1ZGczNzM3ZGRkZWc8Z0BpMzNtbnQ5cjl4cTMzZzczNEA1YS8vM2AwXl4xMWMvNl4xYSNuNTFmMmRjaTZgLS1kMS9zcw%3D%3D&btag=e00088000&expire=1711751843&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=1f452ce39321494c06a5579f4a16c7f8&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
47,v12025gd0000cnh6cmnog65l6sed5j4g,8,828072&395689&278644,v12025gd0000cnh6cmnog65l6sed5j4g&v12025gd0000cnh6cmnog65l6sed5j4g&v12025gd0000cnh6cmnog65l6sed5j4g,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/oUDmIpiBcNvBS1RMZyJiBzJEmviFxKAezWARzw/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&br=1616&bt=808&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=Ojo0OTc2ZmY5aDc3OzpoZEBpam1ndm85cnA5cTMzZzgzNEBfX2NfMjVgNjUxNV4xYmEuYSMxMmIzMmRrYGVgLS1kLy9zcw%3D%3D&btag=e00088000&expire=1711751835&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=c5236e4e2cd54b45b26ac19f42fe88a6&tk=tt_chain_token,normal_540_0&lower_540_0&lowest_540_0,20&24&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
48,v12044gd0000cmusk3nog65najf8sap0,60,1130852&744961&632295&496480&398715&290684,v12044gd0000cmusk3nog65najf8sap0&v12044gd0000cmusk3nog65najf8sap0&v12044gd0000cmusk3nog65najf8sap0&v12044gd0000cmusk3nog65najf8sap0&v12044gd0000cmusk3nog65najf8sap0&v12044gd0000cmusk3nog65najf8sap0,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/owSBvDbA9c0DbqufgKuRXOfoEVDF7lElgQkIcx/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C&cv=1&br=1454&bt=727&cs=0&ds=6&ft=4KJMyMzm8Zmo0GpCF-4jVhG.dpWrKsd.&mime_type=video_mp4&qs=0&rc=aDY3ZmRpZWlnNTdoM2llN0BpM2Q7bXE5cjZ2cDMzZzczNEAyYi8wNF5jNjMxMGBhX2BjYSNtcGNeMmRraHJgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1711751887&l=20240327223705985B68FC2BB498049634&ply_type=2&policy=2&signature=5f2364385a9fd99e1f22ecba62272efa&tk=tt_chain_token,adapt_lowest_1080_1&normal_540_0&adapt_lower_720_1&adapt_540_1&lower_540_0&lowest_540_0,2&20&14&28&24&25, 1711579025.757922, 1711579025.75855, 1711579027.5923572, 1711579027.610987
